2203.2	0
383.4	1
228.6	3
201.6	6
393	7
1656.6	11
902.4	12
345	14
1492.2	16
1467	17
1748.4	18
550.8	19
1192.2	23
511.2	24
1010.4	26
1204.2	27
1242.6	28
1243.2	29
900.6	30
208.8	31
1478.4	35
825.6	36
1102.2	38
1177.2	40
1798.8	41
1533	42
1146.6	43
1669.2	45
285	46
208.8	47
282	49
909.6	50
295.2	53
605.4	54
218.4	55
1926.6	57
356.4	58
1116	59
608.4	60
1234.2	61
1524	63
533.4	67
948	68
1869.6	69
1675.2	70
1550.4	71
1549.2	74
1744.2	76
936	77
1222.2	78
1533	79
1683.6	81
507	83
2272.2	84
1125	87
1357.8	88
1666.2	89
1353	91
696	92
1663.2	94
1525.2	95
1648.8	96
997.2	97
2215.2	100
1568.4	101
576	102
1744.2	107
1563.6	108
717	109
1033.8	110
1296	111
2179.8	113
1502.4	114
2109.6	115
927	116
1310.4	117
1858.8	118
1713.6	119
867	123
431.4	124
1633.8	125
760.2	127
1801.8	128
802.2	130
432	132
1647	134
817.2	135
1779.6	136
604.2	137
1164	141
276	142
1726.2	143
1810.2	146
1506.6	147
2160.6	148
186	149
593.4	151
1633.8	152
1773	153
2164.2	154
967.8	155
1299.6	158
1333.2	160
1790.4	161
1634.4	162
655.2	165
1849.8	166
279.6	167
1651.8	168
1764.6	169
1846.8	170
1553.4	171
1615.2	172
1633.8	173
1719	176
711.6	178
1581.6	181
1678.2	182
975	183
1872	184
1735.2	185
1806	186
640.8	188
1911.6	191
727.2	192
1584	193
819.6	194
825.6	195
1080	196
832.2	197
1612.2	198
615	199
237.6	200
699.6	201
208.8	202
192	203
195	204
192.6	205
370.2	206
799.8	207
1801.8	208
1757.4	209
1757.4	211
559.8	216
864	217
1621.2	218
915.6	222
249.6	224
2232.6	225
222	227
1520.4	232
1573.8	233
549	234
1285.8	235
1231.2	236
1817.4	237
211.8	238
1684.2	239
1089.6	243
1686.6	244
1510.2	245
196.2	247
309	249
1350.6	250
528.6	252
1650	253
232.2	254
1305	256
1550.4	257
808.8	258
1122.6	259
1042.8	260
1533	261
641.4	263
1096.2	264
694.2	265
1449.6	266
558.6	267
1267.2	268
254.4	269
658.8	270
1823.4	271
1245	272
711.6	273
1748.4	274
1527	277
1525.2	278
1174.8	281
1266.6	282
313.2	283
2153.4	284
1869.6	285
1585.8	286
1568.4	288
1483.2	291
1476	293
1018.8	294
277.8	295
878.4	297
1823.4	298
1828.2	299
1264.2	301
1318.2	303
1449	305
972.6	306
719.4	307
2820	309
472.8	312
204	313
1366.2	316
1791	318
199.2	319
822.6	320
1099.8	321
527.4	322
1076.4	325
1445.4	327
1568.4	332
1036.8	333
1686.6	334
1054.2	335
1447.2	336
480.6	337
1285.2	338
1200	339
2050.2	340
1449.6	341
1465.2	343
1122	344
1458.6	346
268.2	347
2296.2	349
254.4	350
1535.4	352
343.8	353
1585.8	354
1662	358
1597.2	359
918.6	361
1181.4	363
1345.8	367
610.8	368
1753.2	369
1600.8	370
1680.6	371
1612.8	372
1564.2	373
1558.2	374
1722	375
1245	377
672	378
1230	379
1767.6	380
808.8	381
1128.6	382
